Area,Perimeter,Eccentricity,Orientation,MajorAxisLength,MinorAxisLength,CentroidX,CentroidY,MeanR,MeanG,MeanB,StdR,StdG,StdB,RelacionAspecto,Circularidad,Compacidad,Etiqueta,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,Clase,NombreImagen
16987,517.41,0.61104807119347,8.10903293181683,176.442543485029,139.670768924484,2131.09613233649,1517.45234591158,146.96838759051,120.042974038971,86.2573144169071,27.4056917996957,25.3001604303222,23.2157805017393,1.26327466257758,0.797364533776892,15.7598815623712,17,2036.5,1449.5,178,137,garbanzo,g_15.png
14910,464.43,0.431663763706995,60.4350505285685,156.280349030389,140.970280003582,2139.61877934272,689.933869885983,152.359221998659,129.692354124749,97.7407780013414,19.7449700202615,19.0419115256748,19.1305534189327,1.10860494159774,0.868654305847339,14.4664805432596,18,2062.5,614.5,147,149,garbanzo,g_15.png
15401,481.536,0.690512700530388,42.1253687647369,170.209778717648,123.116182794349,136.63262125836,1015.00136354782,141.312122589442,118.196350886306,83.1524576326213,24.5099087128287,24.8494848713493,23.813397993401,1.38251345074566,0.834643975861569,15.0559651513538,1,54.5,941.5,160,153,garbanzo,g_7.png
10431,386.682,0.560876560283818,20.8044842595188,135.147845179335,111.888825453152,216.439075831656,403.988495829738,149.530150512894,129.207170932796,96.6963857731761,22.2688322226012,21.3864306394296,19.8673439851028,1.20787616307512,0.876653350627859,14.3344807903365,2,154.5,350.5,131,112,garbanzo,g_7.png
11542,397.723,0.604925812161982,-49.3767333725438,137.505545680688,109.493168326158,264.172153872812,708.493501992722,140.003292323687,118.598076589846,84.4486224224571,22.3246246017103,22.1071005661611,20.9856653125176,1.25583675934088,0.916915935869185,13.7050411305666,3,199.5,644.5,126,129,garbanzo,g_7.png
13999,446.072,0.66911994581932,23.8404177101547,156.571820010714,116.357040735339,337.207800557183,1216.13529537824,143.699692835203,122.017501250089,86.4376026859061,22.2370194539703,21.1758041533201,19.9564342729784,1.34561534928381,0.884090961960554,14.2138887909136,4,258.5,1148.5,159,129,garbanzo,g_7.png
13485,440.299,0.539114044650907,-46.1655844746995,147.455325926202,124.191708306233,342.261920652577,1502.74920281795,139.539710789766,118.703299962922,85.3674453096033,26.8769457980448,24.3062262794975,21.2466555702961,1.18732021595681,0.874108647320059,14.3762113015202,5,270.5,1427.5,138,143,garbanzo,g_7.png
12546,459.566,0.676008667365779,-1.0536320703711,172.057582038797,126.788143168653,414.466363781285,371.546229874063,154.53977363303,137.887613582018,107.533237685318,21.80171276278,22.4787886114284,22.3631940112283,1.35704788901219,0.74648204382721,16.8341230954886,6,328.5,309.5,167,121,garbanzo,g_7.png
15729,468.302,0.631901963717947,40.0478888024648,165.872634696323,128.559307916298,432.296204463094,937.776718163901,141.849767944561,120.992243626423,85.0807425774048,23.2097999109366,23.7549494946001,22.3901884816102,1.29024212548126,0.901278376031635,13.942829372751,7,355.5,863.5,153,150,garbanzo,g_7.png
10735,381.06,0.626052830203854,44.4155610058145,133.324476142095,103.963845955671,585.096599906847,717.306194690265,153.73982300885,136.049091755939,99.0178854215184,19.770149136405,18.3774959611426,17.6928501052846,1.28241192807492,0.929020262978688,13.5264763483931,8,525.5,659.5,123,119,garbanzo,g_7.png
13214,427.68,0.624714061920079,54.5784478769894,149.367524914702,116.634169189897,599.779627667625,1420.35008324504,138.030573634025,117.469502043287,83.5048433479643,22.9161394519562,21.0061045884244,19.4076146186551,1.28064979544297,0.907833665241275,13.8421509308309,9,534.5,1348.5,133,139,garbanzo,g_7.png
12360,424.459,0.693227362443062,-25.2701804443785,155.057465424449,111.752855721878,729.410113268608,553.551051779935,155.312055016181,139.641100323625,105.585194174757,20.2351844929549,20.1045087286965,20.3415099763982,1.38750338345128,0.862098405122501,14.5764921262945,10,662.5,491.5,141,118,garbanzo,g_7.png
11701,413.279,0.664796930835762,-87.0206251821588,148.670989237665,111.060815391352,899.871549440219,1576.07862575848,149.190325613195,129.858815485856,91.7735236304589,25.9225690283722,24.3905067058074,20.8663918996014,1.33864485609784,0.860887035073947,14.5970029776088,11,841.5,1500.5,112,150,garbanzo,g_7.png
12597,426.776,0.642644361489857,57.8095706911338,148.873738814494,114.061791498178,1104.84178772724,1600.7153290466,139.953719139478,114.12447408113,74.608875128999,21.903926491235,19.4868571399826,17.5730068300942,1.30520252977853,0.869114541052913,14.4588198917203,12,1042.5,1532.5,122,142,garbanzo,g_7.png
13261,424.536,0.548901009869446,83.6555114450908,144.128747016876,120.475398081693,1429.26838096674,1323.4301334741,135.122916823769,113.230374783199,77.0328029560365,19.9378401413129,20.4109203999095,20.2951500843617,1.19633343663362,0.924606818447408,13.5910425530503,13,1369.5,1247.5,124,151,garbanzo,g_7.png
14495,471.18,0.630753031790101,75.6264488339019,160.912093659493,124.865152504209,1844.09078992756,1409.98923766816,142.567368057951,120.017799241118,90.6500172473267,20.4112134003571,20.8275714713173,20.486600738472,1.28868695895013,0.820454285924135,15.3163568402898,14,1778.5,1317.5,130,169,garbanzo,g_7.png
10938,392.853,0.353577466871291,41.860752349684,125.135188698417,117.052112012953,2042.70259645273,810.177363320534,141.38818796855,114.682483086487,84.2807643079174,21.391284842024,19.9193313798073,18.5720385418342,1.06905536813013,0.890610139342994,14.1098445427866,15,1976.5,746.5,124,128,garbanzo,g_7.png
13494,422.782,0.446116109567301,-29.8139477734813,139.711630074516,125.038429095251,2071.72906476953,590.104120349785,135.178153253298,103.398695716615,69.816288720913,18.8344185859261,17.9718172797773,17.4427854874966,1.11734953074376,0.948675297313744,13.2462294000296,16,2001.5,522.5,140,132,garbanzo,g_7.png
12615,455.126,0.267344333819608,-86.7178344163415,145.761419436096,140.455858604085,2187.03250099088,1489.25231866825,143.970669837495,117.929528339279,90.0562822037257,29.0655606119402,26.3710133162222,23.2193203008507,1.0377738663573,0.765303723826615,16.4201090666667,17,2118.5,1413.5,137,146,garbanzo,g_7.png
10544,423.8,0.472095455578974,-27.5745815712483,150.324198393212,132.517911568803,2230.69774279211,1300.04751517451,144.910849772382,119.224772382398,90.5358497723824,27.621289179425,25.9547817587572,23.449725745926,1.13436890616228,0.737723055798017,17.0339946889226,18,2153.5,1233.5,143,130,garbanzo,g_7.png
11232,675.876,0.574218792255771,13.2138404075194,146.682791999528,120.089478496791,224.447738603989,351.144230769231,149.198183760684,124.792200854701,92.4580662393162,25.0164309693523,23.5855667673259,21.7396184334945,1.2214458238608,0.308981806859735,40.6702606282051,1,156.5,295.5,145,117,garbanzo,g_8.png
17561,522.548,0.608871353312385,-46.9529915170574,175.042928125346,138.856125103751,274.89983486134,579.059905472354,144.799271112123,119.147542850635,84.7469392403622,25.9870734366389,26.3345316625484,25.0460571169629,1.26060645862441,0.808177447644319,15.5490241047776,2,191.5,493.5,161,166,garbanzo,g_8.png
15407,467.382,0.644097397777295,-18.9874056947633,161.729096775819,123.713619646461,340.837606282858,1199.08742779256,143.228662296359,117.612254170182,81.9607321347439,26.097460888013,22.6941800588377,20.1026853139376,1.30728611156957,0.886306595767496,14.1783561967937,3,260.5,1133.5,160,132,garbanzo,g_8.png
13232,516.805,0.651804372698706,-2.11410150969706,182.038533872399,138.055683746993,422.13157496977,322.843334340992,152.452237001209,134.060988512696,104.391097339782,24.199857855608,24.2157026664981,23.4119972178876,1.31858775337357,0.622561045459831,20.1849613078144,4,330.5,256.5,180,129,garbanzo,g_8.png
12971,432.336,0.686859338489492,27.9589018115943,156.781310051451,113.947147118505,548.943797702567,950.366664096831,150.780587464344,134.0455631794,98.9355485313391,26.5140098430742,24.5649361658598,21.4604298114585,1.37591255258369,0.872048266504482,14.4101778502814,5,475.5,884.5,157,128,garbanzo,g_8.png
17254,496.056,0.602876041093191,-12.7414490805522,173.10565866513,138.109730600105,578.842181523125,593.432711255361,140.830010432364,119.996580503072,85.2698504694564,25.0364811441847,24.8686164530653,23.1984420679695,1.25339219700859,0.881126461204831,14.26171062571,6,491.5,526.5,176,141,garbanzo,g_8.png
14428,453.728,0.670606488666166,39.0062897437582,159.519833207087,118.333930156057,759.365677848628,1091.31251732742,136.364153035764,116.836082617133,79.6037565844192,24.5133019256963,22.4634717856068,20.1683248638905,1.34804812953237,0.880693591216226,14.2687204036595,7,690.5,1020.5,144,137,garbanzo,g_8.png
14653,451.215,0.540877393008596,-18.0864858193614,151.449098551692,127.384056081527,801.238585955095,874.463454582679,134.924725312223,116.373507131645,79.8068654882959,24.0203952209307,22.8908506893425,21.4159905490403,1.18891722567511,0.904418331072722,13.8944227274278,8,728.5,811.5,154,133,garbanzo,g_8.png
11760,399.624,0.595899058023856,-23.7633405912476,138.274321799776,111.042486385628,959.829846938776,692.212585034014,148.29175170068,133.00824829932,97.2419217687075,25.3814843255839,22.2066617903117,19.7449394946293,1.24523798323083,0.925367112672844,13.5798759673469,9,888.5,631.5,135,118,garbanzo,g_8.png
13975,459.579,0.672517334690511,36.3120443441074,166.939479580754,123.548798791268,1069.25703041145,364.73602862254,149.862683363148,136.147763864043,104.139320214669,22.44877681438,22.0481340207859,22.1331046106027,1.35120277343039,0.831459938706703,15.1136212694812,10,993.5,293.5,161,141,garbanzo,g_8.png
13989,448.841,0.603905518866214,58.3225847778428,153.564245382286,122.399289406078,1283.0479662592,841.118879119308,145.4780899278,130.146972621345,96.7717492315391,22.6531999382177,20.6378169841001,19.3302910278716,1.25461713158165,0.87259253163978,14.4011897405819,11,1218.5,761.5,137,151,garbanzo,g_8.png
13724,438.728,0.596553308039986,40.7843772871473,150.353447743143,120.669686025994,1461.82373943457,668.238341591373,141.037452637715,124.639900903527,91.4153308073448,22.3090760347024,20.0726044791598,19.2242442512914,1.24599186999422,0.89598320446657,14.0252301066744,12,1389.5,600.5,142,134,garbanzo,g_8.png
13273,440.299,0.625583271965776,-18.7526523843755,156.108605150011,121.789283617695,1500.5975288179,323.391320726286,150.554132449333,132.65019211934,98.4015670910872,18.2091263984556,18.7198518765627,20.4030397268095,1.28179262175518,0.860366635215361,14.6058320953063,13,1427.5,258.5,156,129,garbanzo,g_8.png
16589,511.506,0.640896922875283,76.8900855302114,171.713140744999,131.811634491884,1940.49104828501,1430.06944360721,143.12321417807,121.677798541202,93.0945204653686,20.2275787065968,20.5687851763711,20.7563137246274,1.30271611763962,0.796761987743637,15.7717998695521,14,1870.5,1331.5,138,181,garbanzo,g_8.png
12714,444.74,0.393499460408261,40.2619094213569,135.052804007779,124.157398406848,2157.48741544754,789.376985999685,142.225578102879,119.501966336322,89.4009753028158,19.7052676389059,18.5718662981425,18.4249373332019,1.08775478336964,0.80775506076395,15.5571549158408,15,2086.5,720.5,134,137,garbanzo,g_8.png
15316,450.38,0.441175104066128,-31.7975524218117,148.683690028067,133.431872110257,2190.12738312875,553.991446852964,137.225581091669,108.520893183599,74.4485505353878,17.976513892728,17.7868658402931,18.5750991925004,1.11430415894342,0.948848834638553,13.2438067641682,16,2115.5,482.5,148,140,garbanzo,g_8.png
14404,704.987,0.341883907377253,84.9430591483071,157.379551152293,147.896204916051,2310.89877811719,1517.92585392946,146.341641210775,120.446542627048,92.9239794501527,26.5303340637933,24.8623145121483,22.8329223358246,1.06412163342274,0.364192300010141,34.5047674374479,17,2238.5,1436.5,145,157,garbanzo,g_8.png
11938,581.381,0.453139916134128,-32.8720016376421,159.337052173893,142.039327307799,2360.14223488021,1315.38457027978,147.276093147931,123.186714692578,94.3404255319149,26.2079503948868,25.0908658021073,23.0689249032444,1.12178123618263,0.443833183490657,28.3132741800134,18,2277.5,1244.5,151,139,garbanzo,g_8.png
14448,459.222,0.593357051217785,-70.6912383495382,152.704172306486,122.917602187229,205.433970099668,1154.43341638981,142.044712070875,112.81457641196,77.6373892580288,26.1376058334949,23.3123497383339,20.9896777762716,1.24232957354542,0.86093869093227,14.5961271652824,1,142.5,1079.5,133,155,garbanzo,g_9.png
11136,582.877,0.587365209858346,13.9754007112645,144.540577903749,116.97987053356,229.779543821839,390.754400143678,149.890625,123.687679597701,92.0310704022989,25.0253482292736,23.6051788356236,21.7517347777393,1.23560213602973,0.411893794486377,30.5087641100036,2,162.5,336.5,143,115,garbanzo,g_9.png
13179,492.581,0.662804310859502,-0.615744081404304,178.731015280229,133.83247209794,423.877835951134,361.87260034904,153.776007284316,132.748235829729,103.005766750133,24.5044074965807,24.110471088175,23.0442828298766,1.33548317892112,0.682553990170515,18.4108082222475,3,333.5,297.5,177,125,garbanzo,g_9.png
12434,424.683,0.447854966970276,9.12398245440443,137.379679173292,122.832025336796,566.093131735564,1546.62296927779,134.352099083159,112.699533537076,78.4840759208622,26.4593651875847,23.4211740108159,20.1417907710481,1.11843534938553,0.866345200692627,14.5050386431559,4,496.5,1479.5,141,123,garbanzo,g_9.png
13201,430.835,0.63901246430053,-4.96976155037942,151.843355747277,116.7973595149,590.767517612302,973.207257025983,150.014620104538,132.64782970987,97.7781986213166,28.4325173667776,26.0424766084779,22.2817709254218,1.3000581209878,0.893706138387868,14.0609648681918,5,513.5,915.5,149,114,garbanzo,g_9.png
14564,439.628,0.518600006244784,55.510668787698,148.784161092091,127.212983865586,791.649272177973,1534.43408404285,123.36240043944,99.4728783301291,64.2783575940676,24.9968112372465,22.8586506054323,19.9623100513335,1.16956741812846,0.946934292339422,13.2705835199121,6,726.5,1465.5,132,142,garbanzo,g_9.png
13070,431.004,0.610626876576662,35.0367781371858,148.039323108995,117.235070001152,1070.9870696251,518.883167559296,141.810558530987,128.422188217292,94.8618209640398,22.6110423256902,22.632475928862,23.0080286343833,1.26275629901138,0.884143686716245,14.2130411641928,7,1000.5,449.5,144,133,garbanzo,g_9.png
11978,432.359,0.679364916871477,83.9725168425013,145.236937315708,106.57495067206,1198.48881282351,773.518867924528,142.116213057272,126.940140257138,92.9175989313742,23.2014534433147,19.420673734527,16.8430215018254,1.36276804633589,0.805202594112479,15.6064706028552,8,1144.5,699.5,106,153,garbanzo,g_9.png
13585,432.69,0.525474457019518,57.8975257286768,145.062535774745,123.420565605766,1303.74663231505,446.175119617225,138.503864556496,119.374972396025,84.2351122561649,20.9326526210404,20.1146081134194,19.9455993273584,1.1753514097327,0.911834017618047,13.7814233419212,9,1238.5,372.5,134,141,garbanzo,g_9.png
11911,401.734,0.621748654563423,-27.4601682055413,140.638753850342,110.15063966193,1376.60540676685,1027.56368063135,145.701368482915,128.773654604987,91.1222399462682,24.4330246285959,22.0155234386253,20.0886908768368,1.27678562995172,0.927429510106056,13.5496773365796,10,1309.5,961.5,134,126,garbanzo,g_9.png
16059,497.735,0.672888087064822,66.4096481910858,171.934859607392,127.187831541197,1409.73117877826,1523.66909521141,135.739834360795,117.983809701725,84.936982377483,22.6998384264807,22.4592319530398,21.382230704419,1.35181846819757,0.814576732129406,15.4268715502211,11,1338.5,1429.5,137,177,garbanzo,g_9.png
13411,435.841,0.594224290560153,46.1713951117268,148.273014871799,119.255893917361,1646.70024606666,552.741704570875,141.429945567072,121.256729550369,88.6268734620834,20.9627326965595,19.1292380002357,18.7845011930358,1.24331812878402,0.887186371603096,14.1642962703005,12,1577.5,482.5,138,135,garbanzo,g_9.png
16015,472.601,0.508486124121149,-72.0795090270295,155.524088019633,133.917155069658,1837.1612862941,961.458195441773,140.84146113019,119.439962535123,85.2066812363409,20.0908273395549,19.4086872688438,18.5345732002649,1.1613455194649,0.901047185683457,13.94640681867,13,1770.5,885.5,140,154,garbanzo,g_9.png
12922,431.473,0.679567869211823,28.4264909884796,155.255573440277,113.897451695326,1883.4014084507,372.252515090543,142.014703606253,119.827193932828,89.2934530258474,18.6169939134244,19.6329982014265,20.4351796115286,1.36311718242462,0.872232675293728,14.4071312280607,14,1808.5,309.5,143,122,garbanzo,g_9.png
13964,452.944,0.290677719450719,6.51533608483036,144.671987517794,138.425198594245,1920.68597822973,1564.39207963334,137.933758235463,115.240260670295,85.8181753079347,26.3256314054205,24.3876739874064,22.4412804521283,1.04512754171197,0.85532404669117,14.6919412156975,15,1844.5,1497.5,145,138,garbanzo,g_9.png
13344,438.503,0.403209109793338,-70.0361459978871,146.182355743312,133.772624199337,2053.96717625899,1329.36061151079,145.392760791367,123.177982613909,91.7300659472422,21.9819827373979,20.8109052868258,19.6157414788014,1.09276734771595,0.872068821001898,14.4098382051109,16,1990.5,1263.5,130,138,garbanzo,g_9.png
16880,491.267,0.5885639385066,-10.2950606533522,169.97764090123,137.418538141125,2193.79472748815,578.911196682464,137.279087677725,109.547452606635,76.847808056872,20.7721954923409,21.0490808951959,20.3776653653729,1.23693384604825,0.878915497046815,14.2975868062204,17,2106.5,506.5,174,139,garbanzo,g_9.png
15972,505.103,0.707768916372919,23.2051502488544,187.254042469027,132.284499533308,2203.81430002504,853.006574004508,153.489356373654,130.808665164037,100.001565239169,21.3166436884268,20.1745797308976,19.2282588477874,1.41554031749486,0.78670021638244,15.9735186957801,18,2117.5,788.5,177,141,garbanzo,g_9.png
